28301,18,0,0
28365,22,1,4.5
28381,26,0,0
28382,39,1,2.6
28442,19,1,5.3
28443,21,0,0
28446,20,0,0
28464,18,5,27.8
28481,20,1,5
28501,26,1,3.8
28585,23,1,4.3
28586,16,1,6.3
29201,34,11,32.4
29202,35,3,8.6
29203,24,1,4.2
29204,27,3,11.1
29205,26,4,15.4
29206,30,3,10
29207,41,5,12.2
29208,31,4,12.9
29209,31,6,19.4
29210,29,5,17.2
29211,25,3,12
29212,25,2,8
29322,18,1,5.6
29342,15,2,13.3
29343,19,1,5.3
29344,17,3,17.6
29345,18,3,16.7
29361,20,0,0
29362,9,0,0
29363,22,4,18.2
29385,9,0,0
29386,19,1,5.3
29401,10,1,10
29402,19,2,10.5
29424,30,7,23.3
29425,15,2,13.3
29426,29,5,17.2
29427,12,2,16.7
29441,11,1,9.1
29442,23,2,8.7
29443,19,0,0
29444,23,4,17.4
29446,15,0,0
29447,19,2,10.5
29449,30,0,0
29450,24,0,0
29451,21,0,0
29452,22,0,0
29453,21,1,4.8
30201,40,8,20
30202,25,6,24
30203,44,6,13.6
30204,14,1,7.1
30205,38,4,10.5
30206,38,7,18.4
30207,18,0,0
30208,29,6,20.7
30209,31,3,9.7
30304,30,3,10
30341,19,0,0
30343,19,1,5.3
30344,19,2,10.5
30361,18,3,16.7
30362,16,1,6.3
30366,6,0,0
30381,20,0,0
30382,17,1,5.9
30383,14,0,0
30390,25,3,12
30391,18,2,11.1
30392,14,0,0
30401,21,1,4.8
30404,17,3,17.6
30406,,,
30421,23,0,0
30422,14,0,0
30424,20,3,15
30427,,,
30428,17,0,0
31201,39,7,17.9
31202,28,4,14.3
31203,29,12,41.4
31204,28,2,7.1
31302,,,
31325,26,4,15.4
31328,16,2,12.5
31329,22,7,31.8
31364,16,1,6.3
31370,23,5,21.7
31371,24,10,41.7
31372,22,4,18.2
31384,11,0,0
31386,13,3,23.1
31389,10,0,0
31390,,,
31401,25,3,12
31402,14,2,14.3
31403,,,
32201,53,8,15.1
32202,38,10,26.3
32203,77,17,22.1
32204,48,8,16.7
32205,34,15,44.1
32206,25,7,28
32207,28,3,10.7
32209,33,5,15.2
32343,29,5,17.2
32386,11,1,9.1
32441,26,3,11.5
32448,33,2,6.1
32449,42,3,7.1
32501,29,3,10.3
32505,20,7,35
32525,16,3,18.8
32526,12,2,16.7
32527,12,1,8.3
32528,29,1,3.4
33100,51,21,41.2
33202,46,13,28.3
33203,34,2,5.9
33204,15,5,33.3
33205,22,7,31.8
33207,30,4,13.3
33208,24,2,8.3
33209,34,3,8.8
33210,33,3,9.1
33211,,,
33212,25,3,12
33213,14,1,7.1
33214,23,9,39.1
33215,,,
33216,21,3,14.3
33346,6,1,16.7
33423,22,4,18.2
33445,14,2,14.3
33461,27,1,3.7
33586,,,
33606,,,
33622,19,0,0
33623,23,0,0
33643,19,2,10.5
33663,7,1,14.3
33666,,,
33681,,,
34100,68,8,11.8
34202,55,6,10.9
34203,22,3,13.6
34204,46,3,6.5
34205,43,4,9.3
34207,59,17,28.8
34208,25,5,20
34209,39,7,17.9
34210,36,4,11.1
34211,21,2,9.5
34212,47,5,10.6
34213,49,7,14.3
34214,42,5,11.9
34215,29,1,3.4
34302,27,3,11.1
34304,26,3,11.5
34307,28,6,21.4
34309,30,2,6.7
34368,24,2,8.3
34369,36,3,8.3
34431,11,0,0
34462,29,4,13.8
34545,31,4,12.9
35201,32,6,18.8
35202,25,3,12
35203,50,3,6
35204,35,11,31.4
35206,37,7,18.9
35207,39,11,28.2
35208,48,3,6.3
35210,35,4,11.4
35211,12,5,41.7
35212,36,8,22.2
35213,20,2,10
35215,48,6,12.5
35216,34,4,11.8
35305,25,0,0
35321,28,1,3.6
35341,26,1,3.8
35343,27,1,3.7
35344,23,0,0
35502,19,0,0
36201,46,8,17.4
36202,41,10,24.4
36203,28,3,10.7
36204,32,9,28.1
