10208,0,0,1,100
10209,0,1,0,0
10210,0,1,0,0
10211,0,1,0,0
10212,0,1,0,0
10344,1,1,0,0
10345,0,1,0,0
10366,0,0,0,0
10367,0,0,0,0
10382,0,0,0,0
10383,0,0,0,0
10384,0,0,0,0
10421,0,1,0,0
10424,0,1,0,0
10425,0,1,0,0
10426,0,1,0,0
10428,0,1,0,0
10429,0,1,0,0
10443,0,1,0,0
10444,0,1,0,0
10448,0,0,0,0
10449,0,1,0,0
10464,0,1,0,0
10521,0,1,0,0
10522,0,1,0,0
10523,0,1,0,0
10524,0,1,0,0
10525,0,1,0,0
11100,0,3,0,0
11201,0,2,0,0
11202,0,2,0,0
11203,0,2,0,0
11206,1,1,0,0
11207,0,1,0,0
11208,0,1,0,0
11209,0,1,0,0
11210,0,1,0,0
11211,0,1,0,0
11212,0,1,0,0
11214,0,1,0,0
11215,0,1,0,0
11216,0,1,0,0
11217,0,1,0,0
11218,0,1,0,0
11219,0,1,0,0
11221,1,0,1,100
11222,0,1,0,0
11223,0,0,0,0
11224,0,1,0,0
11225,0,1,0,0
11227,0,1,0,0
11228,0,1,0,0
11229,1,0,0,0
11230,0,1,0,0
11231,0,1,0,0
11232,0,1,0,0
11233,0,1,0,0
11234,0,1,0,0
11235,0,1,0,0
11237,0,2,0,0
11238,1,1,0,0
11239,0,1,0,0
11240,0,1,0,0
11241,0,1,0,0
11242,0,1,0,0
11243,0,1,0,0
11245,0,1,0,0
11246,0,1,0,0
11301,0,1,0,0
11324,0,1,0,0
11326,0,1,0,0
11327,0,1,0,0
11341,0,1,0,0
11342,0,1,0,0
11343,0,1,0,0
11346,0,1,0,0
11347,0,1,0,0
11348,0,1,0,0
11349,0,1,0,0
11361,0,1,0,0
11362,0,1,0,0
11363,1,1,0,0
11365,0,1,0,0
11369,0,1,0,0
11381,0,1,0,0
11383,0,1,0,0
11385,0,1,0,0
11408,0,1,0,0
11442,0,1,0,0
11464,0,1,0,0
11465,0,1,0,0
12100,0,2,0,0
12202,0,1,0,0
12203,0,2,0,0
12204,0,2,0,0
12205,0,1,0,0
12206,0,0,1,100
12207,0,2,0,0
12208,0,1,0,0
12210,0,1,0,0
12211,0,2,0,0
12212,0,1,0,0
12213,0,1,0,0
12215,0,1,0,0
12216,0,1,0,0
12217,1,2,0,0
12218,1,2,0,0
12219,0,2,0,0
12220,0,1,0,0
12221,0,1,0,0
12222,0,1,0,0
12223,0,1,0,0
12224,1,1,0,0
12225,1,1,0,0
12226,0,1,0,0
12227,0,2,0,0
12228,0,1,0,0
12229,0,1,0,0
12230,0,1,0,0
12231,0,1,0,0
12232,0,1,0,0
12233,0,1,0,0
12234,0,1,0,0
12235,0,1,0,0
12236,0,1,0,0
12237,0,1,0,0
12238,0,1,0,0
12239,0,1,0,0
12322,0,1,0,0
12329,0,1,0,0
12342,0,0,0,0
12347,1,1,0,0
12349,0,1,0,0
12403,0,1,0,0
12409,0,1,0,0
12410,0,1,0,0
12421,0,1,0,0
12422,0,1,0,0
12423,0,1,0,0
12424,0,0,0,0
12426,0,1,0,0
12427,0,1,0,0
12441,0,1,0,0
12443,0,0,0,0
12463,0,1,0,0
13101,0,2,0,0
13102,0,2,0,0
13103,1,2,0,0
13104,0,2,0,0
13105,0,0,1,100
13106,0,2,0,0
13107,0,0,1,100
13108,1,1,1,50
13109,1,2,0,0
13110,0,1,0,0
13111,0,2,0,0
13112,0,3,0,0
13113,0,0,2,100
13114,0,2,0,0
13115,1,2,0,0
13116,1,2,0,0
13117,1,2,0,0
13118,0,2,0,0
13119,0,1,0,0
13120,0,1,1,50
13121,1,2,0,0
13122,0,2,0,0
13123,0,1,1,50
13201,0,2,0,0
13202,0,2,0,0
13203,0,2,0,0
13204,0,3,0,0
13205,0,1,0,0
13206,0,2,0,0
13207,0,1,0,0
13208,0,1,1,50
13209,0,2,0,0
13210,0,1,0,0
13211,1,1,0,0
13212,0,1,1,50
13213,0,1,1,50
13214,0,2,0,0
13215,0,1,0,0
13218,0,1,0,0
13219,0,1,0,0
13220,1,1,0,0
13221,0,1,0,0
13222,0,1,0,0
13223,0,1,0,0
13224,0,1,1,50
13225,0,1,0,0
13227,0,0,1,100
13228,0,1,0,0
13229,0,1,0,0
13303,0,1,0,0
13305,1,1,0,0
13307,0,1,0,0
13308,0,1,0,0
13361,0,1,0,0
13362,0,1,0,0
13363,0,1,0,0
13364,0,1,0,0
13381,1,1,0,0
13382,0,1,0,0
